,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
1128,20.0,1517700.0,Larry Coker,1.0000100135803225,Q6490104,Culture.Sports,190.0,3451.8174507209064,119.0,4.0,60.0,33.141026000000004,23.060548999999998,21.973991,456.0,1541.0,0.29591174561972744,Sports,Culture,9120.09132385254,2738319.0239245,0.003330543754825843
1129,2.0,1520354.0,Neil MacGregor,0.3073680400848389,Q1226759,Culture.Visual_arts.Visual_arts*,154.0,10325.774329038954,102.0,2.0,134.0,11.217949,11.394983,-17.423907999999994,42.0,730.0,0.05753424657534247,Visual_arts*,Culture,25.81891536712647,16224.033187754452,0.001591399319043185
1130,27.0,1520810.0,Mark Richt,1.0000100135803225,Q6769423,Culture.Sports,190.0,21847.53306522971,119.0,4.0,60.0,41.666668,-12.902591000000001,13.56295,456.0,1541.0,0.29591174561972744,Sports,Culture,12312.123287200933,2738319.0239245,0.004496234069014888
1131,1.0,1523206.0,Jeff Coffin,0.8706072568893433,Q3807777,Culture.Media.Media*,240.0,0.0,174.0,17.0,0.0,10.0,24.117306,-18.109999,163.0,1415.0,0.11519434628975266,Media*,Culture,141.90898287296298,214134.4482901916,0.0006627097321615912
1132,3.0,1527955.0,Enrico Chiesa,0.9324633479118348,Q345026,Culture.Sports,145.0,5296.0,163.0,22.0,0.0,12.435898,10.744904,8.948109,353.0,1382.0,0.25542691751085383,Sports,Culture,987.4786854386333,619966.7926466167,0.001592792867539116
1133,9.0,1528175.0,Jimmy Edwards,0.233716368675232,Q6200068,Culture.Media.Media*,65.0,14404.74825380071,15.0,0.0,255.0,19.74359,7.003603,6.7458277,281.0,2551.0,0.11015288122304978,Media*,Culture,591.0686963796617,347450.98869378865,0.0017011570426140744
1134,6.0,1528198.0,Dick Bentley,0.9980832934379578,Q5272667,Culture.Biography.Biography*,65.0,4497.308765840272,15.0,0.0,255.0,16.089745,-10.218295,-1.7959759999999998,319.0,2551.0,0.12504900039200315,Biography*,Culture,0.0,347450.98869378865,0.0
1135,5.0,1529075.0,George Llewelyn Davies,0.7431780099868774,Q3101722,History_and_Society.Military_and_warfare,149.0,3970.5000000000014,127.0,0.0,0.0,14.871795,-14.934145000000001,-12.204972999999999,72.0,2551.0,0.02822422579380635,Military_and_warfare,History_and_Society,267.54408359527594,347450.98869378865,0.0007700196352903879
1136,4.0,1530047.0,Ernest Mangnall,1.0000100135803225,Q706085,Culture.Sports,145.0,0.0,0.0,22.0,254.0,13.653847,-23.145004,14.451951999999999,353.0,1382.0,0.25542691751085383,Sports,Culture,1412.0141391754153,619966.7926466167,0.002277564146859505
1137,1.0,1544670.0,Vera Cruz (film),0.99567848443985,Q584190,Culture.Media.Media*,34.0,0.0,94.0,13.0,176.0,10.0,-1.2388442,17.156315,22.0,738.0,0.029810298102981032,Media*,Culture,21.9049266576767,50125.81150312722,0.00043699894327516487
1138,2.0,1545561.0,Some Enchanted Evening (The Simpsons),1.0000100135803225,Q1192371,Culture.Media.Media*,192.0,0.0,192.0,16.0,192.0,11.217949,-4.762565599999999,18.474491,61.0,303.0,0.2013201320132013,Media*,Culture,122.00122165679933,15436.803979881108,0.007903269473124383
1139,1.0,1547951.0,Todd Woodbridge,1.0000100135803225,Q335312,Culture.Sports,0.0,0.0,122.0,11.0,154.0,10.0,6.9798089999999995,-7.097405999999999,34.0,745.0,0.04563758389261745,Sports,Culture,34.000340461730964,25408.32394988835,0.0013381575474552456
1140,7.0,1548355.0,Doris Matsui,0.9990700483322144,Q399561,History_and_Society.Politics_and_government,225.0,94.90198917514401,71.0,3.0,228.0,17.307693,-15.120035000000001,1.9686307,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,874.1862922906876,102811.61963655801,0.008502796623387134
1141,43.0,1556402.0,Sean McDonough,0.5078218579292297,Q7441233,Culture.Sports,190.0,173451.55375633624,119.0,4.0,60.0,61.15385,19.48209,-17.770138,456.0,1541.0,0.29591174561972744,Sports,Culture,9957.370990276335,2738319.0239245,0.0036363078601432093
1142,4.0,1559038.0,List of auxiliary Interstate Highways,0.2942249774932861,Q1894739,History_and_Society.Transportation,192.0,0.3333333333333333,192.0,12.0,192.0,13.653847,-3.5206995,9.05804,3.0,112.0,0.026785714285714284,Transportation,History_and_Society,3.5306997299194327,125.76896899193524,0.028072900320474388
1143,2.0,1559851.0,Fuse (TV channel),0.8479777574539185,Q1142959,Culture.Media.Media*,192.0,84496.0,192.0,11.0,192.0,11.217949,-17.510174,-22.41023,80.0,745.0,0.10738255033557048,Media*,Culture,135.67644119262695,25408.32394988835,0.0053398422288780355
1144,18.0,1560539.0,Spicks and Specks (TV series),0.4688006341457367,Q7576953,Culture.Media.Media*,192.0,248293.8498459268,192.0,23.0,192.0,30.705128000000002,-6.3435006,-22.715201999999998,81.0,419.0,0.19331742243436756,Media*,Culture,683.5113245844841,20525.82146924734,0.03330007160047406
1145,1.0,1566844.0,Neil Bogart,0.275139719247818,Q463366,Culture.Media.Media*,240.0,0.0,174.0,17.0,0.0,10.0,5.762454,-10.724658,163.0,1415.0,0.11519434628975266,Media*,Culture,44.84777423739433,214134.4482901916,0.00020943745667963403
1146,1.0,1569714.0,Frank Beard (golfer),0.9972090721130372,Q5485246,Culture.Sports,149.0,0.0,127.0,15.0,0.0,10.0,5.3331555999999996,-16.2252,70.0,321.0,0.2180685358255452,Sports,Culture,69.80463504791261,16696.727330714464,0.004180737558042497
1147,2.0,1571238.0,Great Lakes Invitational,0.754925012588501,Q5599460,Culture.Sports,240.0,5296.0,174.0,17.0,0.0,11.217949,-2.4760932999999996,-23.97048,157.0,1415.0,0.11095406360424027,Sports,Culture,237.0464539527893,214134.4482901916,0.0011069982239921886
1148,6.0,1574145.0,Blackground Records,0.8267217874526978,Q2533333,Culture.Media.Media*,192.0,0.0,192.0,11.0,192.0,16.089745,1.9234381999999999,-8.579181,80.0,745.0,0.10738255033557048,Media*,Culture,396.82645797729487,25408.32394988835,0.015617970660321287
1149,6.0,1576048.0,"Peter Thompson (footballer, born 1942)",0.9867871999740601,Q775621,Culture.Sports,145.0,7100.095173326696,163.0,22.0,0.0,16.089745,14.541124,9.651258,353.0,1382.0,0.25542691751085383,Sports,Culture,2090.0152895450587,619966.7926466167,0.00337117296334995
1150,2.0,1576434.0,Begin the Beguine,0.9984612464904784,Q814327,Culture.Media.Media*,192.0,5296.0,192.0,38.0,192.0,11.217949,-22.635218,-22.71186,111.0,689.0,0.16110304789550073,Media*,Culture,221.6583967208862,46722.75220773369,0.0047441211454190965
1151,58.0,1576992.0,ESPN Radio,0.8175845146179199,Q3046168,Culture.Media.Media*,190.0,353099.5685458085,119.0,4.0,60.0,79.42307,-5.813756,-10.735631,51.0,1541.0,0.03309539260220636,Media*,Culture,2418.414994239807,2738319.0239245,0.0008831750329710623
1152,2.0,1578527.0,Arthur Lake (actor),1.0000100135803225,Q462769,Culture.Biography.Biography*,34.0,5954.987930222605,94.0,38.0,176.0,11.217949,8.496442,8.953911999999997,102.0,689.0,0.14804063860667635,Biography*,Culture,0.0,46722.75220773369,0.0
1153,4.0,1579688.0,BBC Studioworks,0.9579222798347472,Q4834978,Culture.Media.Media*,28.0,25477.37671935837,127.0,9.0,89.0,13.653847,14.144679,-7.789958,78.0,589.0,0.13242784380305606,Media*,Culture,298.8717513084411,35213.5512163043,0.008487407290238306
1154,6.0,1580725.0,Stewart Cink,1.0000100135803225,Q708106,Culture.Sports,149.0,5294.000000000002,127.0,15.0,0.0,16.089745,14.199042000000002,5.6205015,70.0,321.0,0.2180685358255452,Sports,Culture,420.0042057037354,16696.727330714464,0.02515488199481564
1155,5.0,1581807.0,Victor Spinetti,0.3557848632335663,Q253813,Culture.Media.Media*,65.0,44288.38703105753,15.0,0.0,255.0,14.871795,12.442996,-11.6548,281.0,2551.0,0.11015288122304978,Media*,Culture,499.87773284316063,347450.98869378865,0.0014386999867877968
1156,1.0,1584281.0,Z Society,0.14034625887870789,Q8063355,History_and_Society.Politics_and_government,192.0,0.0,192.0,30.0,192.0,10.0,-20.914974,8.951711,11.0,166.0,0.06626506024096386,Politics_and_government,History_and_Society,1.5438088476657867,1840.1725204586985,0.0008389478869519053
1157,3.0,1585616.0,Sayako Kuroda,0.994098961353302,Q229333,Culture.Biography.Biography*,0.0,5296.000000000001,122.0,11.0,154.0,12.435898,-8.543981,2.2308722000000003,68.0,745.0,0.0912751677852349,Biography*,Culture,0.0,25408.32394988835,0.0
1158,9.0,1585621.0,1995–96 NFL playoffs,0.9433575868606568,Q4591015,Culture.Sports,0.0,1216.185174070808,155.0,6.0,69.0,19.74359,-17.261395,-20.405945000000006,459.0,1572.0,0.2919847328244275,Sports,Culture,3897.0101913213734,1803406.2095849141,0.002160916476060232
1159,1.0,1587109.0,Ilario Pantano,0.3775506913661957,Q14429710,History_and_Society.Military_and_warfare,225.0,0.0,71.0,3.0,228.0,10.0,8.518682499999999,12.918001,54.0,1117.0,0.048343777976723366,Military_and_warfare,History_and_Society,20.387737333774567,102811.61963655801,0.00019830187877445952
1160,7.0,1591541.0,Matt Stover,0.9899964332580566,Q473253,Culture.Sports,0.0,3291.688044530335,155.0,6.0,69.0,17.307693,23.08834,12.555152,459.0,1572.0,0.2919847328244275,Sports,Culture,3180.858540058136,1803406.2095849141,0.0017638059152464973
1161,2.0,1591858.0,The High and the Mighty (film),0.9855064153671264,Q773964,Culture.Media.Media*,34.0,2081.033463207158,94.0,38.0,176.0,11.217949,-14.004023000000002,16.933817,111.0,689.0,0.16110304789550073,Media*,Culture,218.78242421150205,46722.75220773369,0.0046825671407106995
1162,4.0,1592450.0,Broadway Melody of 1938,0.9952548146247864,Q2158869,Culture.Media.Media*,192.0,10583.5,192.0,38.0,192.0,13.653847,-10.219664999999999,-21.829836,111.0,689.0,0.16110304789550073,Media*,Culture,441.89313769340515,46722.75220773369,0.00945777200214378
1163,15.0,1595576.0,1988–89 NFL playoffs,0.9790457487106324,Q4584951,Culture.Sports,0.0,4058.629977219328,155.0,6.0,69.0,27.051283,-2.0416908,23.06408900000001,459.0,1572.0,0.2919847328244275,Sports,Culture,6740.729979872705,1803406.2095849141,0.0037377768491904007
1164,10.0,1598254.0,Beverly Hills (song),0.9951046109199524,Q596995,Culture.Media.Media*,192.0,0.0,192.0,5.0,192.0,20.961538,-20.795664000000002,14.1192465,16.0,55.0,0.2909090909090909,Media*,Culture,159.21673774719238,3151.6141910254955,0.05051910801790915
1165,17.0,1602620.0,John Garamendi,0.9960646033287048,Q1340268,History_and_Society.Politics_and_government,225.0,89781.71772446463,71.0,3.0,228.0,29.487178999999998,-5.6579102999999975,7.0240965,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,2116.6372820734978,102811.61963655801,0.020587529790464063
1166,3.0,1604547.0,GLAAD Media Award,0.3073680400848389,Q1266111,Culture.Media.Media*,225.0,21175.0,71.0,3.0,228.0,12.435898,21.84911,-18.166155,83.0,1117.0,0.07430617726051925,Media*,Culture,76.53464198112489,102811.61963655801,0.0007444162659014324
1167,1.0,1607228.0,TAZARA Railway,0.7431780099868774,Q1432750,History_and_Society.Transportation,192.0,0.0,192.0,24.0,192.0,10.0,-4.084976,-22.481596,33.0,278.0,0.11870503597122302,Transportation,History_and_Society,24.52487432956696,9370.07292751968,0.002617362161348605
1168,4.0,1607691.0,Reconciliation (United States Congress),0.9566442370414734,Q177997,History_and_Society.Politics_and_government,225.0,15882.0,71.0,3.0,228.0,13.653847,-7.7062197,5.142379,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,478.3221185207367,102811.61963655801,0.00465241302696737
1169,38.0,1607867.0,Mpule Kwelagobe,0.812877357006073,Q783300,Culture.Visual_arts.Visual_arts*,54.0,1219.823747236382,159.0,18.0,0.0,55.064102,-16.927754999999998,5.3952026,173.0,958.0,0.18058455114822547,Visual_arts*,Culture,5343.855744957924,1415492.8940436097,0.0037752614424592704
1170,1.0,1610676.0,Xfire,0.5234303474426271,Q71681,Culture.Media.Media*,97.0,0.0,136.0,32.0,0.0,10.0,-9.407721,-11.467461,46.0,533.0,0.08630393996247655,Media*,Culture,24.077795982360843,11764.587132044137,0.0020466333167594337
1171,4.0,1612372.0,Nuclear option,0.880807101726532,Q7068154,History_and_Society.Politics_and_government,225.0,5296.0,71.0,3.0,228.0,13.653847,13.813519,-9.445069,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,440.403550863266,102811.61963655801,0.004283597052746615
1172,10.0,1617662.0,Sara McMann,0.9986429810523988,Q453102,Culture.Sports,175.0,86033.23548435456,145.0,17.0,0.0,20.961538,24.541256,-15.434348000000002,157.0,1415.0,0.11095406360424027,Sports,Culture,1567.8694802522662,214134.4482901916,0.007321892823743681
1173,3.0,1624086.0,Harvey Weinstein,0.1067005917429924,Q531599,Culture.Media.Media*,225.0,10591.0,71.0,3.0,228.0,12.435898,-11.540703,11.224743,83.0,1117.0,0.07430617726051925,Media*,Culture,26.568447344005108,102811.61963655801,0.00025841872191027944
1174,1.0,1629117.0,Alicia Rickter,0.9715740084648132,Q2359106,Culture.Media.Media*,192.0,0.0,192.0,18.0,192.0,10.0,-16.68496,20.89685,10.0,958.0,0.010438413361169102,Media*,Culture,9.715740084648132,1415492.8940436097,6.863856488105269e-06
1175,3.0,1631074.0,De La Warr Pavilion,0.7186043858528137,Q1180081,Culture.Visual_arts.Visual_arts*,95.0,37771.89218815574,73.0,9.0,199.0,12.435898,20.862154,3.3997626000000003,10.0,589.0,0.01697792869269949,Visual_arts*,Culture,21.55813157558441,35213.5512163043,0.0006122112320668963
1176,3.0,1635641.0,Portuguese football league system,0.9099169969558716,Q1756712,Culture.Sports,145.0,293.095035837915,0.0,22.0,254.0,12.435898,21.34461,-1.0068896999999999,353.0,1382.0,0.25542691751085383,Sports,Culture,963.602099776268,619966.7926466167,0.0015542801827541186
1177,11.0,1636784.0,Tom Coughlin,1.0000100135803225,Q1378304,Culture.Sports,0.0,7291.638370216328,155.0,6.0,69.0,22.179489999999998,2.5430055,20.663582,459.0,1572.0,0.2919847328244275,Sports,Culture,5049.050558567048,1803406.2095849141,0.002799730050685129
1178,1.0,1637141.0,Tom Neal,0.9986850023269652,Q3530819,Culture.Biography.Biography*,34.0,0.0,94.0,38.0,176.0,10.0,9.343631,3.9371974,102.0,689.0,0.14804063860667635,Biography*,Culture,0.0,46722.75220773369,0.0
1179,1.0,1642078.0,Paul Nemenyi,0.3276783227920532,Q3898127,STEM.STEM*,192.0,0.0,192.0,24.0,192.0,10.0,16.948153,-3.8600957,22.0,278.0,0.07913669064748201,STEM*,STEM,7.208923101425171,9370.07292751968,0.0007693561359861711
1180,3.0,1643170.0,Hugh Lloyd,0.1259327530860901,Q3399230,Culture.Media.Media*,65.0,2684.15683090198,15.0,0.0,255.0,12.435898,22.260883,-14.451807999999998,281.0,2551.0,0.11015288122304978,Media*,Culture,106.16131085157394,347450.98869378865,0.00030554326885261733
1181,2.0,1643411.0,"Oh, Mr Porter!",0.974052667617798,Q3349851,Culture.Media.Media*,192.0,5295.999999999999,192.0,0.0,192.0,11.217949,24.190217999999998,-13.944258,281.0,2551.0,0.11015288122304978,Media*,Culture,547.4175992012025,347450.98869378865,0.0015755246553166267
1182,6.0,1644417.0,Dawg Pound,0.1097157895565033,Q5242326,Culture.Sports,0.0,50.90975936020046,155.0,6.0,69.0,16.089745,-20.270789999999998,24.44632,459.0,1572.0,0.2919847328244275,Sports,Culture,302.15728443861013,1803406.2095849141,0.00016754810027417888
1183,4.0,1644687.0,The Twenty-One Balloons,0.9908843636512756,Q7770827,Culture.Media.Media*,232.0,28.15763563737879,108.0,25.0,146.0,13.653847,10.971822999999999,-16.447907999999998,12.0,409.0,0.029339853300733493,Media*,Culture,47.56244945526123,23895.768067628145,0.001990413085725192
1184,6.0,1644707.0,Jeff Varner,0.989681839942932,Q6175208,Culture.Biography.Biography*,192.0,0.0,192.0,20.0,192.0,16.089745,6.385484,5.968114,22.0,115.0,0.19130434782608696,Biography*,Culture,0.0,1256.547355569899,0.0
1185,1.0,1652935.0,Nicolás Burdisso,0.9960646033287048,Q205188,Culture.Sports,192.0,0.0,192.0,44.0,192.0,10.0,7.4517393,9.557114,44.0,158.0,0.27848101265822783,Sports,Culture,43.826842546463006,7450.650723539293,0.005882283866561911
1186,2.0,1664365.0,Jack Clayton,0.19194278120994568,Q17887,Culture.Media.Media*,192.0,188.41478034007088,192.0,0.0,192.0,11.217949,-11.82963,16.360382,281.0,2551.0,0.11015288122304978,Media*,Culture,107.87184303998949,347450.98869378865,0.00031046635799058777
1187,9.0,1664941.0,Walt Harris (coach),1.0000100135803225,Q7963981,Culture.Sports,190.0,5120.647479304022,119.0,4.0,60.0,19.74359,1.5700798999999999,-12.381586,456.0,1541.0,0.29591174561972744,Sports,Culture,4104.0410957336435,2738319.0239245,0.0014987446896716295
1188,3.0,1668143.0,Edward Petherbridge,0.1294127255678177,Q5344838,Culture.Media.Media*,192.0,51549.36420011208,192.0,23.0,192.0,12.435898,15.543313000000001,-18.58115,81.0,419.0,0.19331742243436756,Media*,Culture,31.447292312979695,20525.82146924734,0.0015320844702900378
1189,7.0,1669929.0,Ben Howland,0.9990402460098268,Q4885868,Culture.Sports,192.0,52005.59428741256,192.0,33.0,192.0,17.307693,-24.450085,-21.495588,43.0,156.0,0.2756410256410257,Sports,Culture,300.7111140489579,4335.763519890606,0.0693559767891919
1190,2.0,1670446.0,Helen Morgan,0.3415925204753876,Q455116,Culture.Media.Media*,54.0,5295.999999999998,159.0,18.0,0.0,11.217949,4.6997714,-5.0024414,10.0,958.0,0.010438413361169102,Media*,Culture,6.831850409507752,1415492.8940436097,4.826481601042408e-06
1191,2.0,1671792.0,Clara Blandick,0.6297846436500549,Q325695,History_and_Society.History,34.0,0.0,94.0,38.0,176.0,11.217949,18.082054,-24.874751999999997,52.0,689.0,0.07547169811320754,History,History_and_Society,65.49760293960571,46722.75220773369,0.0014018352910461546
1192,2.0,1672572.0,Madame Defarge,0.4225146472454071,Q6726290,Culture.Media.Media*,192.0,0.0,192.0,0.0,192.0,11.217949,22.077477,11.712164999999999,281.0,2551.0,0.11015288122304978,Media*,Culture,237.45323175191882,347450.98869378865,0.0006834150411964671
1193,1.0,1676049.0,Protestant Ascendancy,0.8080772161483765,Q3777934,STEM.STEM*,65.0,0.0,15.0,0.0,255.0,10.0,5.7458005,-22.512722,39.0,2551.0,0.015288122304978441,STEM*,STEM,31.51501142978668,347450.98869378865,9.070347316686184e-05
1194,5.0,1679656.0,Ray Wilson (English footballer),0.9972090721130372,Q249912,Culture.Sports,145.0,63313.80880176392,163.0,22.0,0.0,14.871795,10.323825,7.42126,353.0,1382.0,0.25542691751085383,Sports,Culture,1760.0740122795107,619966.7926466167,0.002838981108594245
1195,2.0,1681494.0,F. Gary Gray,0.10088862478733064,Q462078,Culture.Media.Media*,192.0,0.0,192.0,3.0,192.0,11.217949,-12.258402,13.837039,83.0,1117.0,0.07430617726051925,Media*,Culture,16.747511714696888,102811.61963655801,0.00016289512580289873
1196,1.0,1681700.0,Robert Lawrence Kuhn,0.2509227991104126,Q10489406,Culture.Philosophy_and_religion,192.0,0.0,192.0,26.0,192.0,10.0,-13.956795000000001,1.0144911,8.0,309.0,0.025889967637540454,Philosophy_and_religion,Culture,2.0073823928833012,5801.1891623064885,0.0003460294668421376
1197,2.0,1687108.0,Tim Holt,0.14034625887870789,Q1064827,Culture.Media.Media*,192.0,26460.0,192.0,1.0,192.0,11.217949,19.234835,24.702051,19.0,90.0,0.2111111111111111,Media*,Culture,5.3331578373909005,1423.3199457153678,0.0037469845437389892
1198,23.0,1693818.0,Danny Ford,1.0000100135803225,Q5220356,Culture.Sports,190.0,5656.634583450395,119.0,4.0,60.0,36.794872,-19.958880999999998,-10.883832,456.0,1541.0,0.29591174561972744,Sports,Culture,10488.105022430422,2738319.0239245,0.0038301253180497204
1199,1.0,1694210.0,Gilda Gray,0.4378334879875183,Q457214,History_and_Society.History,34.0,0.0,94.0,0.0,176.0,10.0,-11.596036999999999,-20.94179,81.0,2551.0,0.031752254018032146,History,History_and_Society,35.464512526988976,347450.98869378865,0.0001020705471592258
1200,2.0,1696096.0,Alan Mowbray,0.10375863313674928,Q1758264,History_and_Society.History,34.0,5296.0,94.0,38.0,176.0,11.217949,-18.932978,-22.189358,52.0,689.0,0.07547169811320754,History,History_and_Society,10.790897846221926,46722.75220773369,0.00023095595478289877
